,Unnamed: 0.1,Unnamed: 0,original,duplicate
2661,2661,2661,818328,"{101551: 0.9880075372229865, 93743: 0.9866966870476201, 101015: 0.9864881354972393, 70354: 0.9861362454487526, 94552: 0.9859987352772053}"
2662,2662,2662,818439,"{82455: 0.9867378491153318, 2748: 0.9859391078629994, 94239: 0.985517335965982, 95099: 0.9853049957800417, 50484: 0.9850712820373032}"
2663,2663,2663,818451,"{242: 0.9891239038964492, 94309: 0.9883225641969496, 106016: 0.9880419045791384, 104048: 0.9878154416258524, 60020: 0.9876113318203347}"
2664,2664,2664,818472,"{98544: 0.9874884433695438, 45009: 0.9868782069079356, 107231: 0.9862117403817481, 35960: 0.9861719553189024, 98837: 0.9857386918372427}"
2665,2665,2665,818601,"{34924: 0.9919946840202711, 107643: 0.9905034156362068, 36198: 0.9898323487436711, 31688: 0.9898318622264892, 99863: 0.9896864166261251}"
2666,2666,2666,818675,"{35645: 0.9790305554008455, 70520: 0.9781559283130766, 106775: 0.9775377261841688, 96808: 0.9768251008137704, 96705: 0.9763061313291457}"
2667,2667,2667,818818,"{37760: 0.9952767204906442, 36218: 0.9947833115391894, 101570: 0.9947379541409354, 46465: 0.9943686703074336, 58317: 0.9943522498986517}"
2668,2668,2668,818863,"{97490: 0.985565449496979, 106820: 0.9851773324185724, 102537: 0.9850646937211225, 44391: 0.9849641131440712, 2780: 0.9848895810270344}"
2669,2669,2669,819224,"{451: 0.9932847510158143, 33662: 0.9932015786846695, 106878: 0.9922851384349386, 101787: 0.9922828743448684, 99744: 0.9918359438368889}"
2670,2670,2670,819285,"{100591: 0.9932382483439801, 95099: 0.9932190460680775, 108877: 0.9924696520125893, 3647: 0.991892873756833, 98968: 0.9917649941570591}"
2671,2671,2671,819301,"{86150: 0.9890339036603486, 102537: 0.9889900488727661, 113189: 0.9889597218279693, 2909: 0.9888449634898484, 30514: 0.9878731131885683}"
2672,2672,2672,819383,"{109482: 0.9853210375694955, 32346: 0.9839982726303662, 28788: 0.9838639705090758, 83636: 0.9834367649812016, 99974: 0.9834007027292018}"
2673,2673,2673,819530,"{29280: 0.987029907143735, 194: 0.9868802079866176, 16265: 0.9866340815526045, 97937: 0.9864055209222302, 22455: 0.9863957586657732}"
2674,2674,2674,819566,"{40876: 0.9868035892590211, 110777: 0.984346062319992, 31065: 0.9832136477719381, 110886: 0.9827770759144268, 21360: 0.9825853791324303}"
2675,2675,2675,819618,"{32708: 0.9896014365343831, 26112: 0.988954953109077, 2875: 0.9888152074686435, 35825: 0.9884570631399687, 44624: 0.9878450551136858}"
2676,2676,2676,819691,"{108389: 0.9847544120080822, 20073: 0.9836269371531986, 91624: 0.9827268755152146, 85215: 0.982555092052903, 107568: 0.982452276503828}"
2677,2677,2677,819738,"{26676: 0.992929254032755, 95099: 0.9927195670750757, 112662: 0.9925351839443343, 65153: 0.9921685378984443, 34975: 0.9919073957311385}"
2678,2678,2678,820136,"{103146: 0.9946703231212195, 46039: 0.9942188470620137, 53612: 0.9942141321164648, 103647: 0.9941931468167158, 39038: 0.9939824814036714}"
2679,2679,2679,820205,"{42175: 0.987984930997811, 42939: 0.9879123016708209, 16680: 0.9878861572632663, 106098: 0.9866171340825446, 6191: 0.9858519202354038}"
2680,2680,2680,820247,"{103018: 0.9779046264445977, 98459: 0.976957292919888, 99863: 0.9769350046626427, 32106: 0.9768841948131757, 44287: 0.9761605139820476}"
2681,2681,2681,820348,"{40876: 0.9797495806934822, 32127: 0.9784973615759518, 110722: 0.9783306702162853, 114666: 0.9765526154992356, 86928: 0.9763360082572052}"
2682,2682,2682,820437,"{47151: 0.9843192833181313, 35027: 0.9841450104597005, 42389: 0.9834667834238427, 8140: 0.9834557467094355, 1665: 0.9825382750898181}"
2683,2683,2683,820486,"{95962: 0.9923147838700626, 113639: 0.9913620323449541, 112559: 0.9912502891442645, 99003: 0.9909906918891646, 84221: 0.9909620192796942}"
2684,2684,2684,820520,"{101188: 0.9936537778300396, 47253: 0.9930699903463163, 24404: 0.9928550794612769, 113189: 0.9924680211812152, 74273: 0.9923181407068774}"
2685,2685,2685,820521,"{101188: 0.9936537778300396, 47253: 0.9930699903463163, 24404: 0.9928550794612769, 113189: 0.9924680211812152, 74273: 0.9923181407068774}"
2686,2686,2686,821105,"{80862: 0.9897765089382509, 102537: 0.9882499553766612, 107703: 0.987580253076368, 97967: 0.9875016674286927, 84891: 0.9873353784280173}"
2687,2687,2687,821345,"{111847: 0.9904852996683349, 90100: 0.9896598467216675, 133: 0.9893647470644943, 108570: 0.9891437930113955, 36143: 0.9891223620461881}"
2688,2688,2688,821346,"{34835: 0.9938954467035751, 110455: 0.9931728382532128, 5049: 0.993024135548465, 421: 0.992926138817209, 619: 0.992836966092647}"
2689,2689,2689,821354,"{44707: 0.9805058600123809, 38712: 0.9795818017687391, 38964: 0.9772373744472883, 86475: 0.9769831467620494, 24462: 0.9767668600236374}"
2690,2690,2690,821373,"{21: 0.9718146589177696, 32156: 0.9710075029081955, 34256: 0.9702115407264925, 97216: 0.9655090169482958, 69243: 0.964983069083241}"
2691,2691,2691,821512,"{114552: 0.9887120890074719, 7127: 0.9886223143900728, 49863: 0.9886132899543664, 103189: 0.9881776138115015, 104251: 0.9880829639153288}"
2692,2692,2692,821687,"{101570: 0.9911147874891376, 44111: 0.9906484080453962, 47179: 0.9904880735208729, 101873: 0.9902812275772047, 102060: 0.9901191007949245}"
2693,2693,2693,821940,"{43408: 0.9791068451851255, 53747: 0.9785643188709156, 51736: 0.9781372890900959, 55014: 0.9779703162835471, 60138: 0.9776081137322417}"
2694,2694,2694,821967,"{35034: 0.9906014708121417, 103188: 0.9873804888367234, 77374: 0.9866999647169135, 96374: 0.985596487755077, 15788: 0.985543807842839}"
2695,2695,2695,822007,"{95099: 0.9941350667352429, 113212: 0.9938312102326605, 47253: 0.9937060273235904, 7509: 0.9930787005726633, 34975: 0.9928015513520548}"
2696,2696,2696,822066,"{64238: 0.9942182083802802, 108877: 0.9937672865560891, 34975: 0.9930281336340031, 112900: 0.9929514109142545, 26676: 0.9926481306822026}"
2697,2697,2697,822076,"{35034: 0.9743578786729963, 105016: 0.969406060819649, 36620: 0.9660154828057905, 96374: 0.9656200412057675, 105891: 0.9654861407886173}"
2698,2698,2698,822091,"{102841: 0.9936119411563142, 34: 0.9928731200960782, 47253: 0.9924631400076029, 107058: 0.9919839707737658, 49998: 0.9915729913546601}"
2699,2699,2699,822302,"{31778: 0.9947381546993536, 34674: 0.9941625006378985, 11945: 0.9933826425732266, 109554: 0.9932532048084994, 35716: 0.9927444362812747}"
2700,2700,2700,822582,"{111927: 0.9898065104926472, 104813: 0.9889802431676609, 104901: 0.9880595391115964, 102870: 0.9875625143304534, 6854: 0.9874160505230276}"
2701,2701,2701,822727,"{15788: 0.9840467430014543, 103188: 0.9834950224421252, 44707: 0.981223244845477, 33419: 0.9811535569813514, 87469: 0.9808797724894348}"
2702,2702,2702,823011,"{77374: 0.9754100996490266, 43209: 0.9705234800541986, 54690: 0.969775139693909, 86475: 0.9688628976745344, 708: 0.9673377152213379}"
2703,2703,2703,823029,"{42788: 0.9955642035417436, 93462: 0.9954186271906283, 101582: 0.9952772719975584, 96246: 0.9950977020886037, 114747: 0.9943483984356151}"
2704,2704,2704,823127,"{36343: 0.9891598287736747, 60138: 0.9889561979349375, 26676: 0.9872320055685531, 112662: 0.9871341877057624, 65153: 0.986831150032203}"
2705,2705,2705,823188,"{54918: 0.9910665574834568, 16265: 0.9903051073678549, 37606: 0.9900636854201889, 88265: 0.9899632098900905, 37187: 0.9899048786504393}"
2706,2706,2706,823440,"{72717: 0.9930231334109122, 108210: 0.992904969219592, 74578: 0.9921477002869113, 33662: 0.9921233084583604, 2782: 0.9917868085980922}"
2707,2707,2707,823683,"{104513: 0.9821926227227662, 103188: 0.982008176546648, 31737: 0.981447918930694, 16680: 0.9810465740219639, 47151: 0.9801314963474234}"
2708,2708,2708,823876,"{35034: 0.985597168599472, 103188: 0.9829151176533992, 96375: 0.9822077227105596, 77374: 0.9787859915385794, 44236: 0.9781920650101574}"
2709,2709,2709,823883,"{84575: 0.983884029789429, 52669: 0.9837705938728543, 48934: 0.9835457167506577, 344: 0.983535592530519, 5475: 0.9833197015449452}"
2710,2710,2710,823937,"{101322: 0.983283654592538, 84035: 0.9827593333701018, 103724: 0.9826808334997049, 83078: 0.9826255459344099, 101486: 0.9825373659249502}"
2711,2711,2711,824345,"{105891: 0.9845789083381393, 35034: 0.9773640291760376, 43209: 0.9744214676001777, 86475: 0.9736287449259716, 77374: 0.9735447334145222}"
2712,2712,2712,824519,"{95844: 0.9911733049791844, 102467: 0.9906822949411861, 45872: 0.9900673594153779, 108950: 0.989766939431781, 9471: 0.9897246931176713}"
2713,2713,2713,824651,"{31989: 0.9829821800576415, 99087: 0.9829080439941297, 19142: 0.9823182746863173, 18471: 0.9817143894487428, 38511: 0.9814059638803175}"
2714,2714,2714,824673,"{35027: 0.9899004729138405, 29716: 0.9879913997215055, 100591: 0.9879333354121715, 108877: 0.9877930535009369, 30760: 0.987444825708103}"
2715,2715,2715,825168,"{35034: 0.9913878158810242, 15788: 0.9893593407196948, 100716: 0.9891341092695124, 83759: 0.9891241629647147, 74890: 0.989028739513184}"
2716,2716,2716,825242,"{87469: 0.977456234592776, 35034: 0.9765193022281493, 77374: 0.9758058156328228, 103917: 0.9743419214439393, 36131: 0.973138442501707}"
2717,2717,2717,825369,"{43791: 0.9858997184308973, 102131: 0.9855603083927746, 74890: 0.9851612397987903, 10165: 0.9847194582733542, 39826: 0.9846685886295983}"
2718,2718,2718,825378,"{38964: 0.9821357556138708, 36662: 0.9779113552013421, 43408: 0.9765449305928146, 10165: 0.9763168589749578, 101513: 0.9758747075547385}"
2719,2719,2719,825469,"{82943: 0.9877113226218536, 10030: 0.9865844993175861, 10026: 0.9862980930389647, 10029: 0.9862564588462189, 10028: 0.9860215473777155}"
2720,2720,2720,825575,"{55014: 0.9778669363626311, 28729: 0.9757492532897292, 107096: 0.9754900307404785, 51726: 0.9736080352643555, 48106: 0.9727008912667225}"
2721,2721,2721,825776,"{6998: 0.980332209105643, 97216: 0.9799157321720051, 40238: 0.9796232965823906, 85919: 0.9795798472446999, 43408: 0.979465498054551}"
2722,2722,2722,825829,"{64238: 0.9911323493576992, 95844: 0.9893694073133169, 113189: 0.9892760313770744, 97490: 0.9888807165118613, 101347: 0.9886619506826347}"
2723,2723,2723,826186,"{101513: 0.9812162401438591, 36343: 0.9806858407470416, 43408: 0.980462772492669, 74071: 0.9797434272529969, 43015: 0.9797062634513196}"
2724,2724,2724,826311,"{8605: 0.9871615104437349, 98685: 0.9856044829740771, 95084: 0.9847307925504284, 21341: 0.983892639710664, 4422: 0.9838771363472762}"
2725,2725,2725,826322,"{106773: 0.9880088480805328, 4820: 0.9866192655395072, 101636: 0.9865193816828336, 45134: 0.9860453196800538, 47917: 0.9857566923536664}"
2726,2726,2726,826453,"{102308: 0.987464709550313, 37556: 0.9848354275754683, 34486: 0.9843188842923868, 46861: 0.9842559631962648, 111669: 0.9841851234626442}"
2727,2727,2727,826594,"{93800: 0.9914865486397882, 108471: 0.9912090591992302, 99770: 0.991007249522401, 40831: 0.9903509295443709, 2831: 0.9902495163632152}"
2728,2728,2728,826658,"{84035: 0.9863928887163286, 100996: 0.9834235811607147, 105606: 0.9832441548092535, 94448: 0.9823254302689314, 106555: 0.9819150676258921}"
2729,2729,2729,826814,"{23345: 0.9921840516515706, 29700: 0.9915017310651741, 31277: 0.9913643924970142, 94979: 0.991052417782957, 94723: 0.9910454970788491}"
2730,2730,2730,826895,"{78581: 0.9871383598922173, 2395: 0.9868601104457322, 39653: 0.9868296554721045, 65207: 0.9867000083790549, 36027: 0.9864470458973226}"
2731,2731,2731,826903,"{85759: 0.9884777931640516, 53925: 0.9872155400454056, 75363: 0.9868512916360811, 101226: 0.9867537219372202, 32109: 0.9862042723303166}"
2732,2732,2732,826939,"{149: 0.9897236507429775, 36854: 0.989625898243631, 65202: 0.989589330793072, 891: 0.9892913549522682, 114304: 0.9892604901130566}"
2733,2733,2733,827296,"{3647: 0.9846958218231555, 34966: 0.9846922537972326, 69124: 0.9842301646039686, 113593: 0.9839978851334751, 35700: 0.9837586370381777}"
2734,2734,2734,827464,"{84045: 0.9864758057935566, 103978: 0.9859868146173301, 99389: 0.9859589747274312, 38730: 0.985891319269374, 101211: 0.9854998264921989}"
2735,2735,2735,827526,"{80862: 0.9832051182364396, 31246: 0.9831507635503968, 31686: 0.9825507673624725, 64238: 0.9823278917812014, 110993: 0.9821961356414589}"
2736,2736,2736,827652,"{95084: 0.9784181099284484, 47000: 0.976794718716751, 103175: 0.9758459458464768, 27304: 0.9757173070993427, 35394: 0.9752618624721239}"
2737,2737,2737,827710,"{102467: 0.9940535476788797, 97490: 0.9930417076231128, 113189: 0.9929962866635432, 102537: 0.9928351813523637, 19139: 0.9922925372431866}"
2738,2738,2738,828148,"{108877: 0.9904774562212397, 3647: 0.9870198871499969, 64238: 0.9870115701481174, 38711: 0.9867043316700416, 113252: 0.9861307907432779}"
2739,2739,2739,828231,"{40927: 0.9854386506772749, 89438: 0.9853755138683117, 111194: 0.9853497447078747, 109697: 0.9853239551561221, 102467: 0.9852642350986514}"
2740,2740,2740,828302,"{107872: 0.9909163040469228, 89736: 0.9905652668268589, 2831: 0.9905436780312326, 108348: 0.990377825988269, 74021: 0.9896012402859026}"
2741,2741,2741,828461,"{53747: 0.988518437749613, 31246: 0.9879550053640356, 112893: 0.987786798888353, 6188: 0.9875070353170937, 34975: 0.9873898024386629}"
2742,2742,2742,828475,"{101015: 0.987649429780788, 36188: 0.9861949254359648, 92623: 0.9860260481959308, 6308: 0.9858881454348094, 31074: 0.9856762507477866}"
2743,2743,2743,828681,"{10025: 0.9928020886022234, 10028: 0.9922490141675608, 10027: 0.9918352044318989, 10030: 0.9914801131427385, 10029: 0.9913832790443963}"
2744,2744,2744,828821,"{83873: 0.992264341504227, 108744: 0.9922547239754689, 3647: 0.9918358023935694, 97490: 0.9916552249663243, 112662: 0.991492069876245}"
2745,2745,2745,828822,"{83873: 0.992264341504227, 108744: 0.9922547239754689, 3647: 0.9918358023935694, 97490: 0.9916552249663243, 112662: 0.991492069876245}"
2746,2746,2746,829236,"{34099: 0.9908949286258626, 107872: 0.9881352046680639, 843: 0.9878185257067807, 64580: 0.9876303909416293, 101568: 0.9874454252144578}"
2747,2747,2747,829333,"{44391: 0.9919923086583383, 43408: 0.9898142150452142, 102537: 0.9896677811366558, 52119: 0.9890176982386458, 30971: 0.9886869202619581}"
2748,2748,2748,829476,"{3647: 0.9865306714552926, 110838: 0.9849062676084165, 2395: 0.9847956808832427, 97607: 0.9846596555434773, 64238: 0.9846240612341397}"
2749,2749,2749,829555,"{9042: 0.9845419690255234, 44733: 0.9830000652568703, 56865: 0.982256858657617, 112663: 0.9821678333817171, 48510: 0.9820994923775491}"
2750,2750,2750,829559,"{60138: 0.9842982207145629, 18480: 0.9839690204310678, 44866: 0.9835607131121886, 73847: 0.9823492289158156, 102537: 0.981368791830092}"
2751,2751,2751,829563,"{101061: 0.9772279706883596, 102868: 0.9764796767784556, 83873: 0.9764624852574978, 36630: 0.9761677445024777, 106820: 0.9759915959276843}"
2752,2752,2752,829714,"{100717: 0.9884048008565556, 10542: 0.986862013326719, 114469: 0.986529358277913, 105203: 0.9860168510659679, 21360: 0.9854214465077866}"
2753,2753,2753,829901,"{79806: 0.9924506880724838, 53317: 0.9920231474901429, 110973: 0.9917050918893319, 56797: 0.9912809993926854, 106132: 0.9911078535546385}"
2754,2754,2754,829925,"{110564: 0.9887765922129715, 36969: 0.9883233158991956, 103677: 0.9878598141656862, 83412: 0.9878204143100873, 107587: 0.9877270357162262}"
2755,2755,2755,829929,"{108877: 0.9876990177486737, 36198: 0.9871401910030412, 33419: 0.9865309336085635, 4727: 0.9862790582819321, 97496: 0.9860098035676643}"
2756,2756,2756,829930,"{44111: 0.9887479609732144, 107822: 0.988489160313947, 100073: 0.9884283463066789, 3647: 0.9880768179031981, 94552: 0.98802698179786}"
2757,2757,2757,829931,"{95933: 0.9919384531822553, 101060: 0.9907642813336598, 100454: 0.9906250909287362, 97437: 0.9902694354032353, 36109: 0.9902259824450798}"
2758,2758,2758,830015,"{70678: 0.9857596445393375, 29112: 0.9854286144211677, 47303: 0.9840921593919875, 109999: 0.9835172596677978, 86011: 0.9830988274017609}"
2759,2759,2759,830054,"{80864: 0.979388662471203, 37198: 0.9788963452499029, 32759: 0.9783057440926604, 104513: 0.9782906367830045, 42391: 0.9782860784443729}"
2760,2760,2760,830085,"{141: 0.9943275103824315, 105251: 0.9942540990721003, 105021: 0.9933787037582393, 10836: 0.9932184316757166, 31323: 0.993146587007214}"
2761,2761,2761,830107,"{105203: 0.9916091747894235, 104813: 0.9915516752130834, 100982: 0.9913210944529591, 100801: 0.9912189597758788, 32871: 0.9907425640059183}"
2762,2762,2762,830165,"{37417: 0.9841457714482453, 87776: 0.9812307303467613, 22849: 0.9791408027668038, 10580: 0.9790932424626637, 51728: 0.9786096665354265}"
2763,2763,2763,830245,"{104294: 0.988931748363745, 86383: 0.9877957906345229, 53612: 0.9857770000086882, 1317: 0.9854621222594139, 94828: 0.9847019670931312}"
2764,2764,2764,830329,"{114927: 0.9824641721955742, 4365: 0.9819863103103996, 109670: 0.9815801949581117, 94341: 0.9815218757171917, 10027: 0.9814629232906243}"
2765,2765,2765,830493,"{43408: 0.9750512381748538, 114469: 0.9736314557975689, 52121: 0.9734103179362211, 51737: 0.9724738910007551, 51728: 0.9723874446427071}"
2766,2766,2766,830559,"{111677: 0.9813767932821101, 91182: 0.9812096004343989, 31246: 0.9805600388571954, 42943: 0.979382808021165, 47317: 0.9789597437932315}"
2767,2767,2767,830560,"{104255: 0.9921663927847422, 99622: 0.9903264470668797, 93967: 0.9889518643547176, 98981: 0.9888923069339982, 102174: 0.988854200389439}"
2768,2768,2768,830575,"{87689: 0.9841464915705664, 60020: 0.981031987385625, 44866: 0.9809857565404559, 113450: 0.9808580195209652, 114493: 0.9807439112104229}"
2769,2769,2769,830577,"{10027: 0.9936827030042127, 10029: 0.9929749649096032, 10026: 0.9926767685289712, 10030: 0.9923883120995843, 10025: 0.9923797731330387}"
2770,2770,2770,830706,"{75241: 0.9833684783095967, 27153: 0.9825505078458104, 107962: 0.9825315495039812, 97942: 0.9821622569829092, 30971: 0.9821460168202122}"
2771,2771,2771,830770,"{47319: 0.987363420331495, 101575: 0.9854874230003933, 64238: 0.9841430948667274, 97490: 0.9840925737665946, 40876: 0.9840626787229195}"
2772,2772,2772,830828,"{114711: 0.9941888930975488, 54257: 0.99343301189232, 24632: 0.9934007782257269, 111402: 0.9933293194280841, 52073: 0.9928196521930258}"
2773,2773,2773,830843,"{55642: 0.9896824127582198, 55485: 0.9871843454611058, 108458: 0.9869622207802266, 94832: 0.9868767034936397, 82303: 0.9855341078382343}"
2774,2774,2774,830887,"{32106: 0.9812490203567021, 60478: 0.9811737912496814, 96802: 0.9798678907605012, 45441: 0.9794099392249287, 30889: 0.9791980693413147}"
2775,2775,2775,831017,"{44391: 0.9882682406444758, 102537: 0.9876233394963371, 83126: 0.9869523402837242, 104726: 0.9867100801646324, 85919: 0.9865243445625369}"
2776,2776,2776,831101,"{83873: 0.9867672602183964, 42943: 0.9867626684622426, 108744: 0.9851300070930993, 102868: 0.9849418052522515, 99767: 0.9848878236637433}"
